"muni10_id";"cd_geocodm";"id_ibge";"id_snis";"ID_SNIS2";"ID_IBGE2";"ID_SNIS3";"MUNICIP1";"MUNICIP2";"UF";"REGIAO";"CENTRX";"CENTRY";"RENDAPIT";"GINI";"PIB";"IDH";"ag001";"ag020";"ag022";"ge012";"CONSUMO1";"DOMICIL";"REDE";"PROPREDE"
"2289";"3550308";"3550308";"355030";"355030";3550308;355030;"SO PAULO";"So Paulo";"SP";3;-46,6481;-23,6501;1416,13;0,65;160637533,4;0,84;11253503;627684,1;3900531;11253503;55,78;3574286;3541754;0,990898322
"1299";"4320552";"4320552";"432055";"432055";4320552;432055;"SERTO SANTANA";"Serto Santana";"RS";4;-51,6299;-30,4669;728,06;0,64;94583,89;0,76;837;30;289;5850;5,13;2012;348;0,172962227
"354";"5108600";"5108600";"510860";"510860";5108600;510860;"VILA RICA";"Vila Rica";"MT";5;-51,4047;-9,9805;653,67;0,56;142023,4;0,72;5000;NA;NA;21382;NA;6076;846;0,13923634
"2020";"3525904";"3525904";"352590";"352590";3525904;352590;"JUNDIA";"Jundia";"SP";3;-46,913;-23,1946;1408,1;0,54;6862869,8;0,86;370126;20943,56;132664;370126;56,58;118243;111820;0,94567966
"42";"2202091";"2202091";"220209";"220209";2202091;220209;"CALDEIRO GRANDE DO PIAU";"Caldeiro Grande do Piau";"PI";2;-40,629;-7,3064;259,12;0,53;11432,46;0,56;1662;NA;NA;5671;NA;1541;54;0,03504218
"228";"1504976";"1504976";"150497";"150497";1504976;150497;"NOVA IPIXUNA";"Nova Ipixuna";"";1;-49,2308;-4,9811;309,62;0,6;NA;NA;NA;NA;NA;NA;NA;3778;170;0,044997353
"23";"1100320";"1100320";"110032";"110032";1100320;110032;"SO MIGUEL DO GUAPOR";"So Miguel do Guapor";"RO";1;-62,9335;-12,1345;431,45;0,63;93663,51;0,67;2639;79;571;21828;3,62;6391;470;0,073540917
"642";"4204194";"4204194";"420419";"420419";4204194;420419;"CHAPADO DO LAGEADO";"Chapado do Lageado";"SC";4;-49,5563;-27,5824;509,99;0,47;23197,37;0,77;314;8,3;87;2762;3,01;836;80;0,09569378
"270";"1507300";"1507300";"150730";"150730";1507300;150730;"SO FLIX DO XINGU";"So Flix do Xingu";"PA";1;-52,2527;-7,2333;382,32;0,64;444762,07;0,71;2185;NA;NA;91340;NA;22357;1413;0,063201682
"30";"1100601";"1100601";"110060";"110060";1100601;110060;"CACAULNDIA";"Cacaulndia";"RO";1;-62,9873;-10,3316;497,18;0,56;34223,33;0,71;712;NA;NA;5736;NA;1692;160;0,094562648
"125";"2206050";"2206050";"220605";"220605";2206050;220605;"MASSAP DO PIAU";"Massap do Piau";"";2;-41,0942;-7,5353;195,27;0,51;NA;NA;NA;NA;NA;NA;NA;1637;70;0,042761148
"210";"1503705";"1503705";"150370";"150370";1503705;150370;"ITUPIRANGA";"Itupiranga";"PA";1;-49,8697;-5,1148;221,24;0,62;170892,05;0,62;1573;NA;NA;51220;NA;12568;558;0,044398472
"24";"1100338";"1100338";"110033";"110033";1100338;110033;"NOVA MAMOR";"Nova Mamor";"RO";1;-64,6292;-10,3822;366,91;0,54;92172,81;0,66;1961;0,05;2;22546;0;6377;425;0,066645758
"263";"1506708";"1506708";"150670";"150670";1506708;150670;"SANTANA DO ARAGUAIA";"Santana do Araguaia";"";1;-50,6113;-9,3641;307,9;0,47;NA;NA;NA;NA;NA;NA;NA;13832;793;0,057330827
"19";"1100262";"1100262";"110026";"110026";1100262;110026;"RIO CRESPO";"Rio Crespo";"RO";1;-62,7901;-9,6452;419,26;0,58;19271,97;0,71;502;0,7;2;3316;0,21;997;81;0,081243731
"227";"1504950";"1504950";"150495";"150495";1504950;150495;"NOVA ESPERANA DO PIRI";"Nova Esperana do Piri";"";1;-46,8999;-2,3927;157,72;0,64;NA;NA;NA;NA;NA;NA;NA;4674;219;0,046854942
"254";"5103379";"5103379";"510337";"510337";5103379;510337;"COTRIGUAU";"Cotriguau";"";5;-58,6782;-9,5403;376,8;0,58;NA;NA;NA;NA;NA;NA;NA;4297;310;0,072143356
"168";"2208650";"2208650";"220865";"220865";2208650;220865;"QUEIMADA NOVA";"Queimada Nova";"";2;-41,3585;-8,5166;168,62;0,53;NA;NA;NA;NA;NA;NA;NA;2191;106;0,048379735
"871";"4300059";"4300059";"430005";"430005";4300059;430005;"GUA SANTA";"gua Santa";"RS";4;-52,0513;-28,2144;1131,18;0,59;58478,3;0,8;1260;41;422;3722;11,02;1165;556;0,477253219
"651";"2905156";"2905156";"290515";"290515";2905156;290515;"CAETANOS";"Caetanos";"BA";2;-40,92;-14,3158;220,35;0,5;20076,73;0,58;3291;NA;NA;13639;NA;3211;173;0,053877297
"35";"1100940";"1100940";"110094";"110094";1100940;110094;"CUJUBIM";"Cujubim";"RO";1;-62,5653;-9,1711;484,24;0,53;56881,46;0,7;2068;8,2;80;15854;0,52;4591;479;0,104334568
"26";"1100379";"1100379";"110037";"110037";1100379;110037;"ALTO ALEGRE DOS PARECIS";"Alto Alegre dos Parecis";"RO";1;-61,8808;-12,5937;332,96;0,55;59575,57;0,67;1460;NA;116;12816;NA;3696;257;0,069534632
"48";"1101559";"1101559";"110155";"110155";1101559;110155;"TEIXEIRPOLIS";"Teixeirpolis";"RO";1;-62,2798;-10,9435;460,43;0,43;27073,66;0,69;586;NA;NA;4888;NA;1475;145;0,098305085
"47";"1101500";"1101500";"110150";"110150";1101500;110150;"SERINGUEIRAS";"Seringueiras";"RO";1;-63,2307;-11,8072;437,95;0,64;59800,25;0,69;1616;55;374;11629;4,73;3357;320;0,095323205
"588";"4200903";"4200903";"420090";"420090";4200903;420090;"ANGELINA";"Angelina";"SC";4;-49,0673;-27,543;581,31;0,5;33991,72;0,77;902;25,64;267;5250;4,88;1626;227;0,139606396
"244";"1505650";"1505650";"150565";"150565";1505650;150565;"PLACAS";"Placas";"";1;-54,5007;-3,8898;228,99;0,59;NA;NA;NA;NA;NA;NA;NA;5564;340;0,061107117
"184";"2209559";"2209559";"220955";"220955";2209559;220955;"SO BRAZ DO PIAU";"So Braz do Piau";"PI";2;-43,0078;-8,9629;220,96;0,53;9339,58;0,59;540;9;152;4313;2,09;1230;76;0,061788618
"723";"4209805";"4209805";"420980";"420980";4209805;420980;"LEOBERTO LEAL";"Leoberto Leal";"SC";4;-49,2573;-27,4718;751,5;0,52;29870,89;0,75;724;22,97;229;3365;6,83;1033;222;0,214908035
"243";"1505635";"1505635";"150563";"150563";1505635;150563;"PIARRA";"Piarra";"";1;-49,0118;-6,541;259,69;0,53;NA;NA;NA;NA;NA;NA;NA;3495;226;0,064663805
"1044";"4308607";"4308607";"430860";"430860";4308607;430860;"GARIBALDI";"Garibaldi";"RS";4;-51,5815;-29,2417;1352,48;0,51;843233,2;0,84;26072;1040;8639;30689;33,89;10147;8737;0,861042673
"169";"2110278";"2110278";"211027";"211027";2110278;211027;"SANTO AMARO DO MARANHO";"Santo Amaro do Maranho";"";2;-43,1841;-2,621;134,61;0,62;NA;NA;NA;NA;NA;NA;NA;2597;167;0,064304967
"903";"4301750";"4301750";"430175";"430175";4301750;430175;"BARO DO TRIUNFO";"Baro do Triunfo";"RS";4;-51,7984;-30,4175;427,93;0,55;69142,56;0,74;646;22;239;7018;3,13;2354;237;0,100679694
"162";"1500859";"1500859";"150085";"150085";1500859;150085;"ANAPU";"Anapu";"";1;-51,3013;-3,9972;261,75;0,59;NA;NA;NA;NA;NA;NA;NA;5075;374;0,073694581
"374";"2311959";"2311959";"231195";"231195";2311959;231195;"SALITRE";"Salitre";"";2;-40,3665;-7,2049;176,47;0,49;NA;NA;NA;NA;NA;NA;NA;3930;282;0,071755725
"865";"4219408";"4219408";"421940";"421940";4219408;421940;"WITMARSUM";"Witmarsum";"SC";4;-49,842;-26,9368;781,24;0,45;29790,77;0,81;1232;35,39;348;3600;9,83;1081;264;0,244218316
